"shapeid","x","y"
"3708.0","294805.8088453261","93812.55872181167"
"3708.0","294807.0","93807.0"
"3709.0","294791.5403069824","93990.18749918809"
"3709.0","294807.0","93924.0"
"3709.0","294795.0","93863.0"
"3709.0","294805.8088453261","93812.55872181167"
"3710.0","294780.334","94038.165"
"3710.0","294791.5403069824","93990.18749918809"
"3711.0","294788.0","94506.0"
"3711.0","294827.3478982266","94630.60167771757"
"3712.0","294827.3478982266","94630.60167771757"
"3712.0","294830.0","94639.0"
"3713.0","293220.7952982769","94457.91011357908"
"3713.0","293243.659","94448.518"
"3714.0","293195.342","94468.366"
"3714.0","293220.7952982769","94457.91011357908"
"3715.0","293199.0","94728.0"
"3715.0","293215.0","94668.0"
"3715.0","293249.0","94591.0"
"3716.0","293543.0","94231.0"
"3716.0","293527.0","94192.0"
"3716.0","293523.86164207506","94174.14156003663"
"3717.0","293523.86164207506","94174.14156003663"
"3717.0","293518.593","94144.161"
"3717.0","293520.0","94077.0"
"3717.0","293534.0","94043.0"
"3717.0","293552.0","94023.0"
"3718.0","293789.0","93969.0"
"3718.0","293783.499","94033.204"
"3719.0","292933.0","94488.0"
"3719.0","292957.0","94465.0"
"3720.0","293179.0","94760.0"
"3720.0","293146.0","94731.0"
"3720.0","293137.0","94713.0"
"3721.0","294273.0","91927.0"
"3721.0","294287.0","91916.0"
"3722.0","293964.0","91538.0"
"3722.0","293980.0","91548.0"
"3722.0","294002.0","91531.0"
"3722.0","294003.0","91521.0"
"3722.0","293989.0","91502.0"
"3722.0","293982.0","91501.0"
"3722.0","293960.0","91518.0"
"3722.0","293964.0","91538.0"
"3723.0","294322.0","91673.0"
"3723.0","294347.0","91633.0"
"3723.0","294352.61595","91624.40553"
"3724.0","291178.538","90147.125"
"3724.0","291145.82","90134.82"
"3724.0","291148.62","90122.42"
"3724.0","291138.02","90097.82"
"3725.0","291177.04350385006","92329.34784038679"
"3725.0","291146.0","92312.0"
"3726.0","291180.0","92331.0"
"3726.0","291177.04350385006","92329.34784038679"
"3727.0","291246.37901140243","93808.26462333683"
"3727.0","291293.348","93822.195"
"3727.0","291337.0","93820.0"
"3727.0","291354.137","93826.012"
"3728.0","291232.0","93804.0"
"3728.0","291246.37901140243","93808.26462333683"
"3729.0","291200.0","93851.0"
"3729.0","291232.0","93804.0"
"3730.0","291354.137","93826.012"
"3730.0","291421.0","93850.0"
"3730.0","291434.0","93867.0"
"3730.0","291432.0","93877.0"
"3731.0","290754.0","93309.0"
"3731.0","290797.645","93311.645"
"3732.0","290803.0","92985.0"
"3732.0","290834.0","92977.0"
"3732.0","290868.0","92958.0"
"3733.0","291041.0","90265.0"
"3733.0","291046.0","90265.0"
"3734.0","290591.0","93480.0"
"3734.0","290600.0","93445.0"
"3734.0","290628.083","93455.601"
"3735.0","290568.0","92252.0"
"3735.0","290587.0","92182.0"
"3736.0","290445.0","93162.0"
"3736.0","290469.0","93188.0"
"3736.0","290468.633","93211.285"
"3737.0","290397.5386442265","93743.20563886793"
"3737.0","290437.0","93747.0"
"3737.0","290509.0","93777.0"
"3737.0","290561.0","93788.0"
"3738.0","290373.0","93725.0"
"3738.0","290385.0","93742.0"
"3738.0","290397.5386442265","93743.20563886793"
"3739.0","290437.40058790334","93701.47498501145"
"3739.0","290508.0","93730.0"
"3740.0","290409.0","93690.0"
"3740.0","290437.40058790334","93701.47498501145"
"3741.0","290357.823","90508.939"
"3741.0","290370.0","90546.0"
"3741.0","290382.0","90637.0"
"3742.0","292162.0","93073.0"
"3742.0","292227.298","93023.702"
"3743.0","292185.0","92859.0"
"3743.0","292253.0","92912.0"
"3744.0","292393.0","93635.0"
"3744.0","292412.0","93598.0"
"3744.0","292418.69375","93591.30625"
"3744.0","292423.625","93586.375"
"3744.0","292436.0","93574.0"
"3745.0","290564.961","93547.961"
"3745.0","290547.0","93537.0"
"3745.0","290488.879","93533.751"
"3746.0","292204.0","93367.0"
"3746.0","292211.0","93339.0"
"3746.0","292195.264","93308.84"
"3747.0","292455.3998078284","93248.0211942317"
"3747.0","292431.0","93266.0"
"3747.0","292385.0","93282.0"
"3748.0","292469.0","93238.0"
"3748.0","292468.27362352755","93238.53522476918"
"3749.0","292468.27362352755","93238.53522476918"
"3749.0","292455.3998078284","93248.0211942317"
"3750.0","290238.0","93115.0"
"3750.0","290229.0","93056.0"
"3751.0","290399.1662149205","92996.97261428546"
"3751.0","290392.0","92980.0"
"3752.0","290430.0","93070.0"
"3752.0","290399.1662149205","92996.97261428546"
"3753.0","292789.994","93757.113"
"3753.0","292801.502","93758.421"
"3753.0","292836.0","93763.0"
"3753.0","292843.0","93785.0"
"3753.0","292872.0","93789.0"
"3753.0","292879.0361537684","93809.43835142248"
"3754.0","292879.0361537684","93809.43835142248"
"3754.0","292893.0","93850.0"
"3754.0","292893.0","93869.0"
"3755.0","292591.2081687301","94488.17692200508"
"3755.0","292673.0","94463.0"
"3756.0","292550.307","94500.76699999999"
"3756.0","292591.2081687301","94488.17692200508"
"3757.0","292420.0","94879.0"
"3757.0","292431.0","94970.0"
"3758.0","291570.0","93786.0"
"3758.0","291594.0","93795.0"
"3759.0","291085.2523828758","94169.33011717096"
"3759.0","291095.0","94114.0"
"3759.0","291119.0","94109.0"
"3760.0","291087.0","94297.0"
"3760.0","291063.452","94293.075"
"3760.0","291085.2523828758","94169.33011717096"
"3761.0","291067.919","94378.622"
"3761.0","291087.0","94297.0"
"3762.0","290980.0","94791.0"
"3762.0","290982.0","94772.0"
"3763.0","293483.091","91730.649"
"3763.0","293617.0","91643.0"
"3763.0","293727.048","91594.902"
"3764.0","292588.0","91868.0"
"3764.0","292619.5559170964","91920.59319516066"
"3765.0","292619.5559170964","91920.59319516066"
"3765.0","292642.0","91958.0"
"3766.0","293178.261","91859.658"
"3766.0","293158.097","91805.234"
"3767.0","293574.0","92735.0"
"3767.0","293594.0","92703.0"
"3768.0","293563.0","93310.0"
"3768.0","293538.0","93365.0"
"3769.0","293506.558","92243.809"
"3769.0","293529.0","92250.0"
"3770.0","293395.33002349164","93523.0051747848"
"3770.0","293392.679","93545.627"
"3771.0","293397.793","93501.988"
"3771.0","293395.33002349164","93523.0051747848"
"3772.0","293416.0","93644.0"
"3772.0","293421.109","93618.454"
"3773.0","293398.0","92647.0"
"3773.0","293378.269","92693.828"
"3774.0","293558.0","92435.0"
"3774.0","293571.207","92434.371"
"3774.0","293607.76089","92435.44646"
"3775.0","293271.19659385196","93535.5435244002"
"3775.0","293257.705","93584.808"
"3776.0","293271.392","93534.83"
"3776.0","293271.19659385196","93535.5435244002"
"3777.0","293136.7440545329","93493.75883785651"
"3777.0","293072.0","93590.0"
"3778.0","293146.0","93480.0"
"3778.0","293136.7440545329","93493.75883785651"
"3779.0","292959.979","93585.09"
"3779.0","292988.626","93548.563"
"3779.0","293006.05493133975","93529.26449565153"
"3780.0","293006.05493133975","93529.26449565153"
"3780.0","293037.0","93495.0"
"3781.0","293311.0","92886.0"
"3781.0","293301.0","92978.0"
"3782.0","293104.0","93341.0"
"3782.0","293145.566","93197.843"
"3783.0","292749.0","92779.0"
"3783.0","292679.10069765936","92811.84425049741"
"3784.0","292679.10069765936","92811.84425049741"
"3784.0","292666.0","92818.0"
"3784.0","292649.4086","92830.95341"
"3785.0","293002.0","92948.0"
"3785.0","292987.10089272435","92961.96159299063"
"3786.0","292987.10089272435","92961.96159299063"
"3786.0","292932.456","93013.168"
"3787.0","292823.605","92131.602"
"3787.0","292904.0","92076.0"
"3788.0","290324.0","92145.0"
"3788.0","290448.0","92168.0"
"3789.0","291972.0","91959.0"
"3789.0","291954.0","91959.0"
"3789.0","291923.734","91947.525"
"3790.0","292283.0","92188.0"
"3790.0","292243.829","92214.441"
"3791.0","291635.34586","91953.67959"
"3791.0","291624.79842","91987.04279"
"3791.0","291634.86379","92016.74519"
"3791.0","291638.0","92026.0"
"3792.0","292078.98","92204.8"
"3792.0","292136.0","92193.0"
"3792.0","292143.827","92184.665"
"3793.0","292372.765","92134.028"
"3793.0","292363.0","92099.0"
"3793.0","292339.0","92066.0"
"3794.0","292395.0","92056.0"
"3794.0","292386.0","92025.0"
"3795.0","290503.0","91822.0"
"3795.0","290594.0","91755.0"
"3796.0","290698.0","91876.0"
"3796.0","290761.133","91838.498"
"3797.0","290967.4847706279","91617.73741400508"
"3797.0","290966.0","91630.0"
"3798.0","290972.033","91580.174"
"3798.0","290967.4847706279","91617.73741400508"
"3799.0","290817.0","91704.0"
"3799.0","290784.39","91679.18000000001"
"3800.0","291878.0","91592.0"
"3800.0","291884.674","91622.449"
"3801.0","291258.0","91329.0"
"3801.0","291254.0","91319.0"
"3802.0","291407.0","91519.0"
"3802.0","291437.0","91509.0"
"3802.0","291429.0","91479.0"
"3803.0","291226.553","91505.141"
"3803.0","291227.0","91495.0"
"3803.0","291236.03","91495.243"
"3804.0","290853.0","91482.0"
"3804.0","290871.38174531556","91482.57008653115"
"3805.0","290871.38174531556","91482.57008653115"
"3805.0","290982.62","91486.02"
"3806.0","290976.156","91536.035"
"3806.0","290972.033","91580.174"
"3807.0","291076.9349096397","91580.86164200986"
"3807.0","291000.0","91539.0"
"3807.0","290978.228","91535.271"
"3808.0","291136.0","91613.0"
"3808.0","291076.9349096397","91580.86164200986"
"3809.0","291008.172","91405.573"
"3809.0","291001.0","91450.0"
"3810.0","290859.0","91434.0"
"3810.0","290854.0","91417.0"
"3810.0","290811.0","91358.0"
"3811.0","292194.070912992","90418.86054296773"
"3811.0","292313.961","90445.726"
"3811.0","292340.84961","90454.30077"
"3812.0","292178.909","90415.463"
"3812.0","292194.070912992","90418.86054296773"
"3813.0","292454.7396543104","93653.97425745087"
"3813.0","292464.0","93693.0"
"3814.0","292450.0","93634.0"
"3814.0","292454.7396543104","93653.97425745087"
"3815.0","292455.21","90151.738"
"3815.0","292407.0","90138.0"
"3815.0","292384.0","90119.0"
"3816.0","291378.0","90181.0"
"3816.0","291309.0","90160.0"
"3816.0","291291.0","90167.0"
"3816.0","291281.0","90184.0"
"3816.0","291284.0","90201.0"
"3816.0","291307.493","90221.229"
"3817.0","291475.0","90392.0"
"3817.0","291555.0","90379.0"
"3818.0","291559.0","90521.0"
"3818.0","291514.0","90543.0"
"3819.0","291419.0","90920.0"
"3819.0","291403.0","90920.0"
"3819.0","291390.56044143054","90931.995418905"
"3820.0","291390.56044143054","90931.995418905"
"3820.0","291375.72000000003","90946.306"
"3821.0","291382.50387751195","91085.22201413139"
"3821.0","291398.154","91065.949"
"3821.0","291400.578","91052.619"
"3821.0","291384.92607693654","91039.15456223342"
"3822.0","291377.0","91092.0"
"3822.0","291382.50387751195","91085.22201413139"
"3822.1","291384.92607693654","91039.15456223342"
"3822.1","291351.851","91010.702"
"3823.0","291968.9454432014","92423.44277487074"
"3823.0","291939.943","92465.252"
"3824.0","291997.0","92383.0"
"3824.0","291968.9454432014","92423.44277487074"
"3825.0","292000.0","92434.0"
"3825.0","292025.0","92401.0"
"3826.0","291687.0","92229.0"
"3826.0","291710.0","92229.0"
"3826.0","291725.0","92229.0"
"3827.0","291180.0","92188.0"
"3827.0","291128.0","92202.0"
"3828.0","294335.3672864994","94240.747017899"
"3828.0","294333.00729","94238.95729"
"3829.0","294452.335","94329.419"
"3829.0","294424.15305","94313.2854"
"3829.0","294338.71455","94243.28545"
"3829.0","294335.3672864994","94240.747017899"
"3830.0","294484.0","94350.0"
"3830.0","294456.13731299643","94395.62514996834"
"3831.0","294456.13731299643","94395.62514996834"
"3831.0","294404.0","94481.0"
"3832.0","294452.335","94329.419"
"3832.0","294484.0","94350.0"
"3833.0","294386.3787478964","93549.15640349017"
"3833.0","294415.0","93554.0"
"3834.0","294343.124","93598.008"
"3834.0","294350.0","93543.0"
"3834.0","294386.3787478964","93549.15640349017"
"3835.0","294147.0","93282.0"
"3835.0","294147.0","93232.0"
"3836.0","294159.98952100746","93872.19347351961"
"3836.0","294057.0","93869.0"
"3837.0","294265.0","93842.0"
"3837.0","294186.0","93873.0"
"3837.0","294159.98952100746","93872.19347351961"
"3838.0","294251.0","94311.0"
"3838.0","294235.0","94329.0"
"3839.0","294443.0","92733.0"
"3839.0","294506.0","92693.0"
"3840.0","293985.766","92500.767"
"3840.0","293996.387","92498.903"
"3840.0","294039.0","92490.0"
"3840.0","294081.0","92493.0"
"3841.0","293848.0","92870.0"
"3841.0","293873.78","92859.74"
"3842.0","294035.0","93909.0"
"3842.0","294007.0","93961.0"
"3843.0","293782.98566641676","92604.30401345281"
"3843.0","293782.484","92600.052"
"3843.0","293797.098","92564.468"
"3843.0","293799.0","92533.0"
"3844.0","293784.218","92614.749"
"3844.0","293782.98566641676","92604.30401345281"
"3845.0","293161.369","91635.846"
"3845.0","293183.909","91687.988"
"3845.0","293208.893","91680.595"
"3846.0","294392.0","91760.0"
"3846.0","294413.0","91747.0"
"3847.0","294445.8516869628","91587.96050424593"
"3847.0","294407.0","91540.0"
"3848.0","294487.375","91639.219"
"3848.0","294445.8516869628","91587.96050424593"
"3849.0","293651.79","91325.023"
"3849.0","293665.099","91360.085"
"3849.0","293686.675","91387.383"
"3849.0","293694.354","91397.098"
"3850.0","293721.0","91273.0"
"3850.0","293768.375","91332.219"
"3851.0","294046.9093059508","91261.26694744157"
"3851.0","294082.0","91265.0"
"3852.0","293996.0","91211.0"
"3852.0","294035.0","91260.0"
"3852.0","294046.9093059508","91261.26694744157"
"3853.0","293602.988","90607.72"
"3853.0","293616.598","90640.366"
"3854.0","293620.374","90941.376"
"3854.0","293648.0","90977.0"
"3855.0","293620.0","91330.0"
"3855.0","293651.79","91325.023"
"3856.0","294427.0","90626.0"
"3856.0","294451.0","90654.0"
"3857.0","294858.8443961111","90303.57198606798"
"3857.0","294778.0","90229.0"
"3857.0","294657.509","90079.472"
"3857.0","294643.70464","90053.97722"
"3858.0","294894.0","90336.0"
"3858.0","294858.8443961111","90303.57198606798"
"3859.0","294109.0","90324.0"
"3859.0","294171.0","90375.0"
"3860.0","294960.60931","90382.75346"
"3860.0","294989.9848017191","90373.9079342189"
"3861.0","292635.0","90037.0"
"3861.0","292667.2446282418","90030.18406232286"
"3862.0","292702.957","92323.401"
"3862.0","292699.0","92314.0"
"3863.0","292652.8285165297","92889.00123955058"
"3863.0","292652.0","92888.0"
"3863.0","292643.1267","92869.48517"
"3864.0","292672.041","92912.219"
"3864.0","292652.8285165297","92889.00123955058"
"3865.0","292827.48028","93261.56462"
"3865.0","292823.9941","93259.04767"
"3865.0","292795.48519","93243.02962"
"3866.0","292729.9694277815","92061.07474220206"
"3866.0","292655.0","91975.0"
"3867.0","292762.344","92098.245"
"3867.0","292729.9694277815","92061.07474220206"
"3868.0","292619.0","92007.0"
"3868.0","292687.109733474","92082.03508021665"
"3869.0","292716.47175893537","92114.38261445952"
"3869.0","292745.604","92146.477"
"3869.0","292768.0","92169.0"
"3870.0","292687.109733474","92082.03508021665"
"3870.0","292716.47175893537","92114.38261445952"
"3871.0","292406.0","92095.0"
"3871.0","292395.0","92056.0"
"3872.0","292359.772","92611.339"
"3872.0","292366.0","92650.0"
"3873.0","292217.5656","92284.0808"
"3873.0","292216.133","92295.072"
"3873.0","292233.0","92341.0"
"3873.0","292266.0","92394.0"
"3873.0","292273.70996","92419.64502"
"3874.0","293865.104","93358.186"
"3874.0","293871.709","93313.416"
"3875.0","291727.0","91334.0"
"3875.0","291753.0","91315.0"
"3875.0","291847.42664140865","91312.71533589567"
"3876.0","291847.42664140865","91312.71533589567"
"3876.0","291876.0","91312.024"
"3877.0","291777.0","92398.0"
"3877.0","291737.456","92431.911"
"3877.0","291726.298","92453.34"
"3877.0","291700.251","92452.002"
"3877.0","291674.0","92473.0"
"3878.0","292120.0","92157.0"
"3878.0","292192.69766604854","92103.24468355568"
"3879.0","292192.69766604854","92103.24468355568"
"3879.0","292262.0","92052.0"
"3880.0","293897.0","92852.0"
"3880.0","293862.342","92747.221"
"3881.0","294689.9665642627","91865.83906980672"
"3881.0","294698.632","91893.237"
"3881.0","294704.0","91919.0"
"3882.0","294558.0","91824.0"
"3882.0","294666.471","91791.552"
"3882.0","294689.9665642627","91865.83906980672"
"3883.0","293971.548","93573.186"
"3883.0","293983.0","93574.0"
"3883.0","294079.0","93578.0"
"3883.0","294079.5693320356","93599.06528531681"
"3884.0","294079.5693320356","93599.06528531681"
"3884.0","294080.0","93615.0"
"3885.0","292436.742","94599.272"
"3885.0","292627.0","94639.0"
"3886.0","293933.0","93460.0"
"3886.0","294007.875","93478.013"
"3886.0","294020.646","93482.005"
"3886.0","294040.0","93489.0"
"3887.0","293351.0","91156.0"
"3887.0","293395.0","91121.0"
"3888.0","294592.4080551394","90030.18406232286"
"3888.0","294592.558","90038.341"
"3889.0","292995.0","91145.0"
"3889.0","293078.0","91239.0"
"3889.0","293097.12976358825","91239.0"
"3890.0","293097.12976358825","91239.0"
"3890.0","293102.0","91239.0"
"3890.0","293145.0","91207.0"
"3891.0","294180.8811869516","94509.35411831606"
"3891.0","294144.0","94507.0"
"3891.0","294059.152","94520.612"
"3892.0","294238.0","94513.0"
"3892.0","294180.8811869516","94509.35411831606"
"3893.0","294304.0","94791.0"
"3893.0","294238.0","94826.0"
"3893.0","294188.0","94884.0"
"3894.0","292152.0","91784.0"
"3894.0","292105.823","91720.958"
"3894.0","292054.458","91640.136"
"3895.0","292225.0","92239.0"
"3895.0","292213.0","92223.0"
"3895.0","292210.0","92205.0"
"3896.0","291105.505","91764.728"
"3896.0","291109.0","91767.0"
"3897.0","291609.0","91571.0"
"3897.0","291578.353","91477.058"
"3897.0","291576.625","91471.844"
"3898.0","294592.558","90038.341"
"3898.0","294583.446733956","90070.3928226408"
"3899.0","294583.446733956","90070.3928226408"
"3899.0","294581.0","90079.0"
"3900.0","294596.81592014554","90030.18406232286"
"3900.0","294592.558","90038.341"
"3901.0","294643.70464","90053.97722"
"3901.0","294631.0","90058.0"
"3901.0","294620.0","90056.0"
"3902.0","293434.0","92498.0"
"3902.0","293374.5700464997","92518.04865901213"
"3903.0","293374.5700464997","92518.04865901213"
"3903.0","293351.0","92526.0"
"3903.0","293252.0","92575.0"
"3904.0","292897.0","92710.0"
"3904.0","292887.77080021036","92714.29282742036"
"3905.0","292887.77080021036","92714.29282742036"
"3905.0","292870.225","92722.454"
"3906.0","292791.0","93159.0"
"3906.0","292785.2210920191","93192.16228186966"
"3907.0","292785.2210920191","93192.16228186966"
"3907.0","292783.03975","93204.67992"
"3908.0","292275.0","92292.0"
"3908.0","292283.59348","92285.98456"
"3909.0","291532.9702487315","92041.48864232852"
"3909.0","291541.611","92041.841"
"3910.0","291471.72982","92016.89276"
"3910.0","291516.5324","92040.81833"
"3910.0","291532.9702487315","92041.48864232852"
"3911.0","292177.0","92213.0"
"3911.0","292138.0","92225.0"
"3911.0","292116.0","92238.0"
"3912.0","294130.70114195684","92124.41444619506"
"3912.0","294134.0","92118.0"
"3912.0","294218.0","92034.0"
"3913.0","294112.0","92178.0"
"3913.0","294116.0","92153.0"
"3913.0","294130.70114195684","92124.41444619506"
"3914.0","294788.0","94506.0"
"3914.0","294722.0","94488.0"
"3914.0","294711.0","94500.0"
"3914.0","294757.4830038398","94627.82826055946"
"3915.0","294757.4830038398","94627.82826055946"
"3915.0","294775.0","94676.0"
"3915.0","294791.0","94677.0"
"3915.0","294830.0","94639.0"
"3916.0","293153.6566406438","93170.1705767492"
"3916.0","293216.22000000003","93212.42"
"3916.0","293267.0","93242.0"
"3917.0","293037.438","93322.991"
"3917.0","293038.595","93311.418"
"3917.0","293093.0","93220.0"
"3917.0","293146.0","93165.0"
"3917.0","293153.6566406438","93170.1705767492"
"3918.0","292140.0","94256.0"
"3918.0","292126.0","94334.0"
"3918.0","292102.91000000003","94390.00200000001"
"3919.0","290087.0","92584.0"
"3919.0","290097.0","92584.0"
"3919.0","290126.0","92584.0"
"3919.0","290151.0","92597.0"
"3919.0","290189.0","92643.0"
"3920.0","290984.82","91490.62"
"3920.0","291017.0","91492.0"
"3920.0","291094.37804765906","91534.25609694856"
"3921.0","291094.37804765906","91534.25609694856"
"3921.0","291158.0","91569.0"
"3922.0","294989.9848017191","91922.22295875406"
"3922.0","294884.0","91914.0"
"3923.0","293931.63038938225","91033.22892900898"
"3923.0","293966.0","91076.0"
"3924.0","293804.0","90953.0"
"3924.0","293876.0","90964.0"
"3924.0","293931.63038938225","91033.22892900898"
"3925.0","293411.40773842693","91470.45770854171"
"3925.0","293358.034","91385.866"
"3926.0","293425.0","91492.0"
"3926.0","293411.40773842693","91470.45770854171"
"3927.0","292896.315","92381.07"
"3927.0","292896.0","92390.0"
"3927.0","292918.61033039086","92430.77272693432"
"3928.0","292937.05704128474","92464.03728756262"
"3928.0","292957.0","92500.0"
"3928.0","292898.0","92527.0"
"3929.0","292918.61033039086","92430.77272693432"
"3929.0","292937.05704128474","92464.03728756262"
"3930.0","291478.0","91463.0"
"3930.0","291521.0","91599.0"
"3931.0","291531.0","90920.0"
"3931.0","291526.41778778646","90842.75699411501"
"3932.0","291509.8986806543","90741.88384910514"
"3932.0","291505.0","90721.0"
"3933.0","291526.41778778646","90842.75699411501"
"3933.0","291524.0","90802.0"
"3933.0","291509.8986806543","90741.88384910514"
"3934.0","291367.0","90234.0"
"3934.0","291361.0","90240.0"
"3934.0","291347.0","90257.0"
"3934.0","291348.033","90273.465"
"3934.0","291355.0","90296.0"
"3934.0","291369.0","90299.0"
"3934.0","291407.0","90268.0"
"3934.0","291413.0","90252.0"
"3934.0","291405.0","90204.0"
"3934.0","291378.0","90181.0"
"3935.0","291515.221","92844.814"
"3935.0","291504.0","92843.0"
"3935.0","291462.0","92865.0"
"3935.0","291454.0","92862.0"
"3935.0","291459.76559282315","92827.98300234354"
"3936.0","291459.76559282315","92827.98300234354"
"3936.0","291474.0","92744.0"
"3937.0","290592.47663806065","92445.36377353856"
"3937.0","290601.0","92467.0"
"3937.0","290599.0","92494.0"
"3937.0","290614.0","92590.0"
"3938.0","290588.0","92434.0"
"3938.0","290592.47663806065","92445.36377353856"
"3939.0","290021.7176661502","92963.5120561005"
"3939.0","290071.0","92964.0"
"3940.0","294474.0267428983","90227.05201032975"
"3940.0","294505.0","90182.0"
"3941.0","294392.0","90307.0"
"3941.0","294472.0","90230.0"
"3941.0","294474.0267428983","90227.05201032975"
"3942.0","292384.0","90119.0"
"3942.0","292370.0","90082.0"
"3942.0","292370.0","90039.0"
"3942.0","292373.9080960837","90030.18406232286"
"3943.0","291796.2389653504","90668.95031895251"
"3943.0","291795.0","90638.0"
"3943.0","291811.70739438594","90621.29260561406"
"3944.0","291811.70739438594","90621.29260561406"
"3944.0","291816.0","90617.0"
"3944.0","291847.0","90602.0"
"3944.0","291970.4258685743","90602.0"
"3945.0","291797.081","90689.985"
"3945.0","291796.2389653504","90668.95031895251"
"3946.0","292022.2619034421","90602.0"
"3946.0","292070.0","90602.0"
"3947.0","291970.4258685743","90602.0"
"3947.0","292022.2619034421","90602.0"
"3948.0","292306.97740300145","93637.51864134078"
"3948.0","292319.0","93620.0"
"3948.0","292373.0","93510.0"
"3948.0","292398.0","93493.0"
"3948.0","292428.0","93484.0"
"3949.0","292252.0","93702.0"
"3949.0","292284.0","93671.0"
"3949.0","292306.97740300145","93637.51864134078"
"3950.0","293558.0","92435.0"
"3950.0","293565.0436057641","92352.67785763215"
"3951.0","293565.0436057641","92352.67785763215"
"3951.0","293574.0","92248.0"
"3952.0","291621.966","92899.041"
"3952.0","291643.031","92900.445"
"3952.0","291710.48220575316","92923.16612645888"
"3953.0","291710.48220575316","92923.16612645888"
"3953.0","291749.487","92936.305"
"3953.0","291760.595","92939.967"
"3954.0","293648.16667555406","93090.9732163781"
"3954.0","293634.8","93167.6"
"3955.0","293655.0","93051.8"
"3955.0","293648.16667555406","93090.9732163781"
"3956.0","291046.0","90265.0"
"3956.0","291139.0","90253.0"
"3957.0","294388.83827128774","93412.13912642779"
"3957.0","294423.0","93399.0"
"3957.0","294461.0","93356.0"
"3957.0","294500.0","93320.0"
"3957.0","294530.0","93311.0"
"3958.0","294337.996","93458.922"
"3958.0","294384.0","93414.0"
"3958.0","294388.83827128774","93412.13912642779"
"3959.0","292628.46642654395","93095.42290498168"
"3959.0","292617.0","93086.0"
"3960.0","292718.0","93169.0"
"3960.0","292628.46642654395","93095.42290498168"
"3961.0","292964.89901635266","92651.71298110184"
"3961.0","292979.0","92678.0"
"3962.0","292898.0","92527.0"
"3962.0","292964.89901635266","92651.71298110184"
"3963.0","292285.0","92937.0"
"3963.0","292286.006","92927.188"
"3963.0","292296.25620033237","92913.83449551585"
"3964.0","292296.25620033237","92913.83449551585"
"3964.0","292320.737","92881.942"
"3965.0","292443.0","93612.0"
"3965.0","292450.0","93634.0"
"3966.0","291681.54575","92135.60675"
"3966.0","291679.9226413058","92126.29383910187"
"3967.0","291679.9226413058","92126.29383910187"
"3967.0","291679.0","92121.0"
"3967.0","291671.0","92087.0"
"3968.0","291538.0","92187.0"
"3968.0","291546.0","92183.0"
"3968.0","291552.0","92180.0"
"3969.0","290357.0","93095.0"
"3969.0","290380.0","93120.0"
"3970.0","292673.0","94450.0"
"3970.0","292673.0","94461.0"
"3970.0","292673.0","94463.0"
"3971.0","291119.0","94109.0"
"3971.0","291119.0","94104.0"
"3972.0","291489.42","90693.49622"
"3972.0","291505.0","90721.0"
"3973.0","291524.36998","90997.94997"
"3973.0","291519.48682","91016.9976"
"3974.0","291507.0","90210.0"
"3974.0","291461.16000000003","90092.998"
"3975.0","292339.0","92066.0"
"3975.0","292300.0","92012.0"
"3975.0","292271.0","91991.0"
"3976.0","293768.0","91234.0"
"3976.0","293770.0","91236.449"
"3976.0","293817.0","91294.0"
"3977.0","294222.0","90562.0"
"3977.0","294208.0","90571.0"
"3977.0","294174.0","90621.0"
"3978.0","291679.0","91938.0"
"3978.0","291697.0","91934.0"
"3978.0","291716.3645893732","91902.75199972324"
"3979.0","291716.3645893732","91902.75199972324"
"3979.0","291728.082","91883.844"
"3980.0","292983.0","92017.0"
"3980.0","293041.493","92099.595"
"3981.0","294082.7595320417","92099.8135313289"
"3981.0","294069.9237725322","92065.49182655347"
"3982.0","294069.9237725322","92065.49182655347"
"3982.0","294066.0","92055.0"
"3983.0","294112.0","92178.0"
"3983.0","294082.7595320417","92099.8135313289"
"3984.0","293126.0","94790.0"
"3984.0","293128.5360392478","94854.03499100762"
"3985.0","293128.5360392478","94854.03499100762"
"3985.0","293130.0","94891.0"
"3986.0","291730.02831","93109.53838"
"3986.0","291731.0","93112.0"
"3986.0","291747.0","93166.0"
"3987.0","292432.9747976842","93223.71668593484"
"3987.0","292409.0","93226.0"
"3987.0","292365.0","93204.0"
"3988.0","292469.0","93238.0"
"3988.0","292451.0","93222.0"
"3988.0","292432.9747976842","93223.71668593484"
"3989.0","290196.205","93157.497"
"3989.0","290148.417","93190.839"
"3989.0","290107.884","93190.678"
"3990.0","292845.116","92841.721"
"3990.0","292859.0","92835.0"
"3990.0","292842.0930162819","92791.16707924934"
"3991.0","292842.0930162819","92791.16707924934"
"3991.0","292832.0","92765.0"
"3991.0","292818.631","92769.7"
"3992.0","290720.797","94186.222"
"3992.0","290709.0","94288.0"
"3992.0","290704.33245857677","94308.59209451414"
"3993.0","290704.33245857677","94308.59209451414"
"3993.0","290692.0","94363.0"
"3993.0","290638.0","94502.0"
"3993.0","290568.0","94630.0"
"3993.0","290542.35689","94727.10779"
"3993.0","290529.0","94762.897"
"3994.0","292279.4862037454","91357.28837825563"
"3994.0","292261.0","91380.0"
"3995.0","292347.3700687864","91232.58584866999"
"3995.0","292339.0","91251.0"
"3995.0","292322.0","91306.0"
"3995.0","292296.0","91337.0"
"3995.0","292279.4862037454","91357.28837825563"
"3996.0","292489.361","90969.972"
